"name";"reviewNum";"searchKey";"givenKey";"address";"latitude";"longitude";"id"
"Café de Coral";137;"school";"Hong Kong style fast food restaurant";"Beech St, Tai Kok Tsui";22.321063;114.163312;1006
"Neptune's Restaurant";111;"school";"Restaurant";"180 Wong Chuk Hang Rd, Wong Chuk Hang";22.246063;114.174687;1007
"Na Thai";36;"school";"Thai restaurant";"8 Min Fat St, Happy Valley";22.268813;114.186438;1008
"Namo Avant Thai Restaurant";50;"school";"Thai restaurant";"Tsim Sha Tsui East, Mody Rd, 68號Shop G18, Empire Centre,";22.298187;114.178563;1009
"L16 Cafe and Bar";138;"school";"Fusion restaurant";"Admiralty, 紅綿路19號香港公園";22.277563;114.162188;1011
"Café Renaissance";116;"school";"Cafe";"Wan Chai, Harbour Rd, 1號香港萬麗海景酒店閣樓";22.281563;114.173813;1012
"Tung Po Kitchen";859;"school";"Cantonese restaurant";"North Point, Java Rd, 99號, Java Road Municipal Services Building, 2/F";22.292312;114.199312;1013
"Lu Feng Restaurant";77;"school";"Cantonese restaurant";"The Peak, Old Peak Rd, The Peak Tower3A-B";22.271437;114.150062;1014
"One Piece Restaurant Hong Kong";96;"school";"Restaurant";"Whampoa Garden, Shung King St, 7號紅磡船景街7號黃埔新天地第5及6期AEON STYLE黃埔地面G01號舖";22.303938;114.189812;1015
"Koi Kei Seafood Restaurant";104;"school";"Cantonese restaurant";"16 Bowrington Rd, Wan Chai";22.278063;114.180687;1016
"Tao Heung (Chi Fu)";126;"school";"Chinese restaurant";"180 Pok Fu Lam Rd, Pok Fu Lam";22.257813;114.138938;1017
"Kokomi";135;"school";"Japanese restaurant";"Shop 002 LG Pacific Place, Admiralty";22.277313;114.166187;1018
"La Table French Brasserie";14;"school";"French restaurant";"1/F, New World Millennium Hong Kong Hotel, 72 Mody Road, Tsim Sha Tsui East";22.299438;114.179813;1019
"Quanjude Roast Duck";12;"school";"Chinese restaurant";"Tsim Sha Tsui East, 尖沙咀麼地道75號南洋中心地下低層";22.299313;114.178812;1020
"The Langham Hong Kong";730;"school";"8號 Peking Rd, Tsim Sha Tsui";"Located in: The Sun Arcade";22.296438;114.169688;1022
"Jamie's Italian";450;"school";"Italian restaurant";"2/F, Soundwill Plaza II,, 1 Tang Lung St, Causeway Bay";22.278937;114.181937;1023
"Man Wah Restaurant";589;"school";"Chinese restaurant";"G/F, Wah Hung House, 旺角通菜街153-159號地舖 Shop no. C & D, 153-159 Tung Choi St, Mong Kok";22.321563;114.169937;1025
"ALTO";151;"school";"Bar & Grill";"31/F, 18 Tang Lung St, Causeway Bay";22.279063;114.181563;1026
"EAT ME Bar & Restaurant";229;"school";"Restaurant";"Yau Ma Tei, Nathan Rd, 560號譽發廣場";22.314438;114.170562;1027
"John Anthony Hong Kong";43;"school";"Cantonese restaurant";"1 Sunning Rd, Causeway Bay";22.277938;114.185063;1028
"Tuxedos Restaurant";80;"school";"Restaurant";"Ocean Park, Aberdeen 海洋公園高峰樂園冰極天地";22.235563;114.171187;1029
"McDonald's";179;"school";"Fast food restaurant";"New Mandarin Plaza, 14 Science Museum Rd, Tsim Sha Tsui East";22.300688;114.178563;1030
"California Pizza Kitchen - San Po Kong";121;"school";"Pizza restaurant";"638 Prince Edward Rd E, San Po Kong";22.333187;114.196312;1032
"California Pizza Kitchen - Kowloon Bay";156;"school";"Pizza restaurant";"企業廣場5期MegaBox 11樓10號舖, 38號 Wang Chiu Rd, Kowloon Bay";22.319688;114.208188;1034
"Rainbow Seafood Restaurant";430;"school";"Seafood restaurant";"23-25 Sok Kwu Wan First St, Lamma Island";22.204437;114.130938;1035
"Enchanted Garden Restaurant";103;"school";"Restaurant";"Hong Kong Disneyland Hotel, Hong Kong Disneyland Resort, Lantau Island";22.308063;114.044313;1036
"Café 103 at The Ritz-Carlton, Hong Kong";157;"school";"Cafe";"International Commerce Centre (ICC), 103/F The Ritz-Carlton Hong Kong, 1 Austin Rd W, West Kowloon";22.304937;114.161562;1037
"Walt's Cafe";35;"school";"Western restaurant";"Hong Kong Disneyland Hotel, Lantau Island, Lantau Island";22.307937;114.044313;1038
"Crystal Lotus";64;"school";"Chinese restaurant";"Hong Kong Disneyland Hotel, Lantau Island";22.307937;114.043813;1039
"Chef Mickey";83;"school";"Buffet restaurant";"Disney's Hollywood Hotel, Lantau Island";22.309188;114.037062;1040
"Morton's The Steakhouse";178;"school";"Steak house";"喜來登 典雅 坊, 20 Nathan Rd, Tsim Sha Tsui";22.295187;114.172688;1041
"Treasure Vegetarian Restaurant";96;"school";"Vegetarian restaurant";"Un Chau, Tai Po Rd, 79-85號, Man On Building, 地下85號舖";22.332437;114.163812;1043
"East Ocean Restaurant";62;"school";"Chinese restaurant";"25 Westlands Rd, No. 12 Hill";22.287438;114.213438;1044
"Explorer's Club Restaurant";84;"school";"Asian restaurant";"廸士尼公園大嶼山 香港迪士尼樂園迷離莊園";22.310062;114.040438;1045
"Tao Square";245;"school";"Chinese restaurant";"Tsuen Wan, Tai Pa St, 4 - 30號609 - 613";22.371187;114.110937;1046
"PIZZAEXPRESS";76;"school";"Restaurant";"Tsing Yi, 325, Maritime Square 2- 3/F, Maritime Square 2";22.360188;114.106812;1047
"Hainan South";18;"school";"Asian fusion restaurant";"Hoi Bun Rd, 83號南 駅 One Bay East 宏利 大樓 1 樓 4A 號 舖";22.315938;114.214313;1049
"CIAK All Day Italian";200;"school";"Italian restaurant";"Cityplaza, 2F, 265 Tai Koo Shing Rd, Quarry Bay";22.286312;114.217937;1050
"Tahitian Terrace";86;"school";"Restaurant";"Hong Kong Disneyland Resort, 大嶼山香港迪士尼樂園探險世界區";22.311938;114.042063;1051
"Corner 90";157;"school";"Western restaurant";"90 Hung To Rd, Kwun Tong";22.307563;114.224813;1052
"Palm Court Lounge Bar";34;"school";"Lounge";"8 Peking Rd, Tsim Sha Tsui";22.296438;114.169812;1053
"PizzaExpress Discovery Bay Plaza";24;"school";"Pizza restaurant";"Shop G01B, G/F, Block A, 92-96 Discovery Bay Road, Db Plaza, Discovery Bay Lantau Island";22.296687;114.017063;1054
"Tao Heung";251;"school";"Dim Sum restaurant";"Shop G04, Maritime Square, 33 Tsing King Rd, Tsing Yi";22.358938;114.108062;1055
"Temple Street Spicy Crabs";101;"school";"Seafood restaurant";"210 Temple St, Yau Ma Tei";22.306188;114.169937;1056
"J Boroski";151;"school";"Cocktail Bar";"Ezra's Ln, Central";22.282063;114.154438;1057
"Ootoya";65;"school";"Japanese restaurant";"號 AEON STYLE 地下 L-013 鋪, 2 Kornhill Rd, Quarry Bay";22.284187;114.216187;1058
"2+2 Café";110;"school";"Restaurant";"8 Pak Hok Ting St, Sha Tin";22.379813;114.188437;1059
"Taiwan Delight";59;"school";"Restaurant";"Sha Tin Wai, Tai Chung Kiu Rd, 34號～36";22.381938;114.196438;1060
"The Murray, Hong Kong, a Niccolo Hotel";291;"school";"22 Cotton Tree Dr, Central";"75H6+62 Hong Kong";22.278063;114.160063;1062
"Ping Pong 129 Gintonería";287;"school";"Bar";"129 Second St, Sai Ying Pun";22.286312;114.139688;1063
"Hill Bar";16;"school";"Bar";"JiaNingNa GouWu GuangChang, San Hong St, 52號A G/F";22.285063;114.135438;1064
"Bar Pacific (Shop 39)";16;"school";"Bar";"Sai Wan, Shop A, G/F, New Start Building, Nos. 330-336 Queen's Road West,";22.286813;114.141313;1065
"Centre Street Bar";2;"school";"Bar";"Island Pacific Hotel Hong Kong, 1/F,, 152 Connaught Rd W, Sai Wan";22.288313;114.142563;1066
"Lobby Bar and Lounge at Hotel Jen Hong Kong";7;"school";"Lounge";"1/F Queen's Road West, Western District, Sai Wan";22.286063;114.134813;1067
"Jen Bar";1;"school";"Bar";"Sai Wan, 仁民酒店2樓";22.286063;114.134937;1068
"Bar Tomoko";49;"school";"Bar";"5 First St, Sai Ying Pun";22.286563;114.143563;1069
"Crispy Bistro";25;"school";"Bar";"32 Second St, Sai Ying Pun";22.286188;114.142313;1070
"Craft Brew & Co";78;"school";"Bar";"36 High St, Sai Ying Pun";22.285188;114.142187;1071
"Ginger Whisky Bar";76;"school";"Bar";"12 On Wo Ln, Sheung Wan";22.284438;114.152437;1072
"The Iron Fairies Hong Kong";357;"school";"Bar";"LG, 1 Hollywood Road, Central";22.281938;114.154563;1073
"A'Ha Bar and Gallery";0;"school";"Bar";"A'Ha Bar and Gallery, Elgin Street, Central, Sheung Wan";22.287688;114.147562;1076
"Itchi";45;"school";"Bar";"186 Hollywood Rd, Tai Ping Shan";22.285438;114.148563;1077
"Foxglove";328;"school";"Bar";"2/F, 6 Duddell St, Central";22.279813;114.157187;1078
"Mars Bar";36;"school";"Cocktail Bar";"G/F, No.111 Queen's Road west, Sai Ying Pun";22.286312;114.146688;1079
"LE BAR";3;"school";"Bar";"Sheung Wan, 上環德輔道西28號宜必思香港中上環酒店5樓";22.287688;114.147562;1080
"208 Duecento Otto";279;"school";"Italian restaurant";"208 Hollywood Rd., Tai Ping Shan";22.285562;114.147687;1081
"Stockton";234;"school";"Bar";"32 Wyndham St, Central";22.279938;114.155313;1082
"Quench K-Town";33;"school";"Sports Bar";"1A Sands St, Kennedy Town";22.282938;114.130312;1083
"COA";77;"school";"Cocktail Bar";"Shop A, LG/F Wah Shin House, 6-10 Shin Hing Street, Central, Hong Kong, Central";22.284062;114.152063;1084
"The Envoy";115;"school";"Restaurant";"3/F, The Pottinger Hong Kong, 74 Queen's Road Central, Central";22.282687;114.155313;1085
"K Town Bar and Grill";136;"school";"Bar & Grill";"Shop G7 & G8 G/F Sincere Western House 44-46 Forbes St Kennedy Town H.K., Sai Wan";22.281313;114.126687;1086
"OZONE";662;"school";"Cocktail Bar";"Level 118 International Commerce Centre (ICC, 1 Austin Rd W, Tsim Sha Tsui";22.303437;114.160187;1087
"Safe-Bubble & Malt";17;"school";"Bar";"Central, Queen's Road Central, 255號";22.284688;114.151188;1088
"YellowPurple Cafe & Bar";13;"school";"Bar";"56 Forbes St, Kennedy Town";22.281313;114.126438;1089
"COA Hong Kong";8;"school";"Cocktail Bar";"Wan Shin House, No. 6-10 Shin Hing Street, Hong Kong, Central";22.284062;114.152063;1090
"Ohms Cafe & Bar";59;"school";"Cafe";"Tai Ping Shan, Hollywood Rd, 192號店舖A";22.285188;114.148312;1091
"The Woods";84;"school";"Bar";"Central, Hollywood Rd, 17-19號L/G";22.282063;114.154187;1092
"WINK";42;"school";"Bar";"79 Bonham Strand, Sheung Wan";22.285938;114.151563;1093
"Delaney's The Irish Pub";566;"school";"Irish Pub";"Mary Building, 71-77 Peking Rd, Tsim Sha Tsui";22.296188;114.171687;1094
"Stazione Novella";91;"school";"Wine Bar";"Ming Hing House, 52-56 Staunton St, Central";22.282687;114.151812;1095
"Bar De Luxe";28;"school";"Bar";"30/F, Asia Pacific Centre 8 Wyndham Street, Asia Pacific Centre, Wyndham St, Central";22.281062;114.156562;1096
"Brooklyn Bar and Grill";45;"school";"Bar";"29-35 Staunton St, Central";22.282313;114.152563;1097
"M bar";67;"school";"Bar";"5 Connaught Rd Central, Central";22.281938;114.159438;1098
"The Black Star";68;"school";"Bar";"81 Wing Lok St, Sheung Wan";22.286063;114.152063;1099
"Nocturne Wine & Whisky Bar";37;"school";"Bar";"35 Peel St, Central";22.283312;114.153188;1100
"Eyebar";300;"school";"Bar";"ISQUARE, 30/F, 63 Nathan Rd, Tsim Sha Tsui";22.297188;114.171813;1101
"G & T Bar - Craft Gin & Cocktails";25;"school";"Cocktail Bar";"30 Hollywood Rd, Central";22.282063;114.153438;1102
"Quench Bar";15;"school";"Bar";"f, Hong Kong, G, 49 Staunton St, Central";22.282562;114.152188;1104
"The Old Man";189;"school";"Bar";"Lower G/F, 37-39 Aberdeen Street, Soho, Central, Hong Kong, Central";22.282813;114.151563;1105
"Bindaas Bar + Kitchen";205;"school";"Indian restaurant";"33 Aberdeen St, Central";22.283563;114.152437;1106
"T:ME Bar (TIME Bar)";33;"school";"Gay Bar";"Rear block, 65, Hollywood Rd, Central";22.283188;114.152813;1107
"Havana Bar";43;"school";"Bar";"21 D'Aguilar St, Central";22.281187;114.155438;1108
"Tequila on Davis";104;"school";"Mexican restaurant";"Shop 7, G/F & C/L., Grand Fortune Mansion, No. 1 Davis Street, Kennedy Town, Hong Kong, Sai Wan";22.283563;114.126813;1109
"THE SPOT BAR";19;"school";"Bar";"Central, Staunton St, 32A";22.282063;114.152563;1110
"The Globe";639;"school";"Gastropub";"Central, Graham St, 45-53A號嘉利大廈";22.282438;114.152813;1111
"Jaa Bar";31;"school";"Pub";"Peel St, Central";22.283312;114.153062;1112
"001 Bar";49;"school";"Bar";"97 Wellington St, Central";22.283563;114.154312;1113
"La Cabane Wine Bistro";166;"school";"Wine Bar";"62 Hollywood Rd, Central";22.282938;114.152813;1114
"Ronin";125;"school";"Japanese restaurant";"8 On Wo Lane, Ground floor, Sheung Wan";22.284438;114.152437;1115
"Aberdeen Street Restaurant & Bar";67;"school";"Restaurant";"41-49 Aberdeen St, Central";22.282687;114.151563;1116
"Soiree";37;"school";"Cocktail Bar";"Soho, 中環蘇豪伊利近街 19 號地下, 19 Elgin St, Central";22.282687;114.152437;1117
"Le Boudoir";52;"school";"Bar";"Basement,, 65 Wyndham St, Central";22.281438;114.154937;1118
"Geronimo Shot Bar HK";35;"school";"Bar";"2/F, 27-39 D'Aguilar St, Central";22.281062;114.155188;1119
"Alvy's";262;"school";"Pizza restaurant";"8 Holland St, Kennedy Town";22.284313;114.131063;1120
"de België";93;"school";"Belgian restaurant";"21 Elgin St, Central";22.282063;114.152188;1121
"Artesian Bar";10;"school";"Bar";"8 Peking Road, Tsim Sha Tsui";22.296438;114.169688;1122
"Captain's Bar";92;"school";"Bar";"5 Connaught Rd Central, Central";22.281938;114.159313;1123
"Bocadito";26;"school";"Cocktail Bar";"40 Staunton St, Central";22.282438;114.152063;1125
"Klassic Bar & Lounge";3;"school";"Bar";"33 Wellington Street, 6/F, The Loop, Central";22.282063;114.155438;1126
"65 Peel";170;"school";"Bar";"65 Peel St, Central";22.282313;114.152188;1127
"Rummin' Tings";119;"school";"Caribbean restaurant";"28 Hollywood Rd, Central";22.282063;114.153562;1128
"The Pontiac";97;"school";"Cocktail Bar";"13 Old Bailey St, Central";22.281563;114.153562;1129
"The Phoneix Bar & Restaurant";0;"school";"Bar";"Mid-level, 中環蘇豪些利街29號地下";22.280437;114.151563;1130
"Gecko";90;"school";"Live Music Bar";"Central, Ezra's Ln, LG/F Au's Building";22.282063;114.154187;1131
"Ghurkha Bar";0;"school";"Bar";"Yau Shun Building, 50 D'Aguilar St, Central";22.280813;114.155188;1132
"Little L.A.B.";43;"school";"Bar";"48-50 Staunton St, Central";22.282562;114.151937;1133
"Pier 3 Bar";48;"school";"Bar & Grill";"Central, Man Kwong St, Central Ferry Pier No.3, 11號";22.288313;114.157563;1134
"STUDIO";4;"school";"Lounge";"On Hing Building, 1 On Hing Terrace, Central";22.280563;114.156562;1135
"Flaming Frango - Piri Piri Kitchen & Bar";46;"school";"Restaurant";"Escapade, 55 Elgin St, Central";22.281062;114.152688;1136
"Peel Fresco Music Lounge";118;"school";"Live Music Venue";"49 Peel St, Central";22.282562;114.152688;1137
"HQ by Terrace Concepts";50;"school";"Bar";"1 Lyndhurst Tower, 1 Lyndhurst Terrace, Central";22.282562;114.154688;1138
"Bloop Shisha Lounge";49;"school";"Hookah Bar";"21/F Ho Lee Commercial Building, 38-44 D'Aguilar St, Central";22.280813;114.155313;1139
"Varga Lounge";95;"school";"Bar & Grill";"36 Staunton St, Central";22.282438;114.152188;1140
"Back Bar";42;"school";"Bar";"7 Ship St, Wan Chai";22.276438;114.170813;1141
"The China Bar";109;"school";"Bar";"Ho Lee Commercial Building, 38-44 D'Aguilar St, Central";22.280938;114.155313;1142
"The Pawn";404;"school";"Western restaurant";"62 Johnston Road Wan Chai, Wan Chai";22.276313;114.171438;1143
"The Phoenix";86;"school";"Pub";"Central, 29 Shelley St, Mid-Levels, Central中環蘇豪些利街29號地下";22.280313;114.151563;1144
"Please Don't Tell";41;"school";"Bar";"Central";22.280813;114.157688;1146
"Brickhouse";308;"school";"Mexican restaurant";"20 D'Aguilar Street, Central";22.281187;114.155813;1147
"Employees Only Hong Kong";127;"school";"Cocktail Bar";"19 Lan Kwai Fong, Central";22.280688;114.155438;1148
"Pier 3 Bar & Restaurant";10;"school";"Bar & Grill";"Podium Level,Central Pier No.3,11 Man Kwong Street,Central,Hong Kong, Central";22.288188;114.157563;1149
"Bitters and Sweets";77;"school";"Hamburger restaurant";"1/F, Somptueux Central, 52-54 Wellington Street, Central";22.281812;114.155313;1150
"Shelter Italian Bar & Restaurant";77;"school";"Bar";"7/F, Hysan Place, 500 Hennessy Rd, Causeway Bay";22.279687;114.183563;1151
"Slide On 79";43;"school";"Bar";"Shop A&B, Upper Basement, Harilela House, 79 Wyndham Street, (Entrance from Pottinger Street), Central";22.281812;114.154563;1152
"IQ Bar";6;"school";"Bar";"Winner Building, 27-39 D'Aguilar St, Central";22.281062;114.155313;1153
"LinQ";76;"school";"Bar";"35 Pottinger St, Central";22.282188;114.154812;1154
"Ozone Bar";153;"school";"Bar";"West Kowloon";22.303313;114.160063;1155
"Tivo";56;"school";"Spanish restaurant";"43 Wyndham St, Central";22.280938;114.154937;1156
"STUDIO CLUB";30;"school";"Cocktail Bar";"On Hing Building, 1 On Hing Terrace, Central";22.280563;114.156562;1157
"Charcoal HK";66;"school";"Bar";"4/F A-B , Ho Lee Commercial Building, 40 D'Aguilar Street, Lan Kwai Fong, Central 中環蘭桂坊德己立街38-44號好利商業大廈4樓A及B室, Central";22.280813;114.155313;1158
"Oysters Bar & Restaurant";18;"school";"Oyster bar restaurant";"Central, Wo On Ln, 9號b號舖 地下";22.281688;114.155438;1159
"Second Street Comfort Food & Bar";127;"school";"Western restaurant";"G/F, Shop 9-10, Island Crest, Second St, Sai Ying Pun";22.286312;114.143188;1160
"The Wilshire Bar";3;"school";"Bar";"1/f, 11 Davis St, Kennedy Town";22.282188;114.126938;1161
"Dr. Fern's Gin Parlour";197;"school";"Bar";"Shop B31A, First Basement Floor, Landmark Atrium, 15 Queen’s Road, Central";22.281438;114.157688;1162
"Trafalgar";206;"school";"Bar";"Wan Chai, Lockhart Rd, 54-62號, The Broadway, 5/F";22.278063;114.170813;1163
"Château Zoobeetle";16;"school";"Fashion accessories store";"38 Sai Street, Sheung Wan";22.285063;114.148938;1164
"The Garage Bar";16;"school";"Bar";"2/f, Open garden, Cordis Hotel, Shanghai street, Mong Kok";22.318563;114.168062;1165
"Mine Bar";64;"school";"Bar";"G/F , 31 D'Aguilar Street ,Lan Kwai Fong, Central";22.280938;114.155313;1166
"Mandarin Grill + Bar";74;"school";"Bar & Grill";"5 Connaught Rd Central, Central";22.281938;114.159438;1167
"BB Jazz Lounge";50;"school";"Jazz club";"2/F, Ho Lee Commercial Building, 38-44 D'Aguilar St, Central";22.280688;114.155438;1169
"Rúla Búla";94;"school";"Bar";"58-62 D'Aguilar St, Central";22.280437;114.155438;1170
"Bar George";0;"school";"Restaurant";"38-44 D'Aguilar St, Central";22.280813;114.155313;1171
"Chin Chin Bar";100;"school";"Lounge";"Tsim Sha Tsui, Hanoi Rd, 18號香港凱悅酒店";22.297562;114.173813;1172
"Felix";239;"school";"Modern European restaurant";"28/F, The Peninsula Hong Kong, Salisbury Rd, Tsim Sha Tsui";22.295312;114.171938;1173
"Café Gray Bar";23;"school";"Bar";"Level 49, The Upper House Pacific Place, 88 Queensway, Admiralty";22.277437;114.166063;1174
"Peak Cafe Bar";9;"school";"Cafe";"Central, 中環蘇豪些利街9-13號";22.281563;114.152688;1175
"CO CO DUCK BAR";41;"school";"Bar";"74-84 Sai Yeung Choi St S, Mong Kok";22.318938;114.170313;1177
"Bar Buonasera";42;"school";"Cocktail Bar";"7/F, 麼地大廈, Mody House, No. 30 Mody Rd, Tsim Sha Tsui";22.297063;114.174438;1178
"Fu Bar";0;"school";"Restaurant";"75 Wyndham St, Central";22.281812;114.154688;1179
"Bar Q88";10;"school";"Bar";"Lobby Level, JW Marriott Hotel Hong Kong, Pacific Place, 88 Queensway, Admiralty";22.277563;114.166063;1180
"Dada Bar + Lounge";44;"school";"Bar";"The Luxe Manor, 39 Kimberley Rd, Tsim Sha Tsui";22.300938;114.173938;1181
"Ciao Chow - Italian Cafeteria";355;"school";"Italian restaurant";"G/F, California Tower, 30-32 D'Aguilar Street, Lan Kwai Fong, Central";22.281062;114.155563;1182
"Muse Wine Bar";33;"school";"Wine Bar";"Jordan, Chi Wo St, 1號B/F";22.307688;114.172438;1183
"The Station Bar";67;"school";"Bar";"Shop 1, G/F Dannies House, 20 Luard Road, Wan Chai";22.278688;114.171938;1184
"Vibes";80;"school";"Bar";"Vibes, 5/F, The Mira, 118 Nathan Road, Tsim Sha Tsui, Tsim Sha Tsui";22.300313;114.172563;1185
"Bar 109";85;"school";"Bar";"109 Lockhart Rd, Wan Chai";22.278187;114.172312;1186
"Bar Six";1;"school";"Bar";"Parekh House, 6F, 63, Wyndham St, Central";22.281438;114.154937;1187
"VIP Cafe & Bar";18;"school";"Bar";"Jordan, Nanking St, 1N號1/F，南京大樓";22.305813;114.170938;1188
"Gecko ib whiskey and jazz bar";1;"school";"Live Music Bar";"Stage c ,L/g floor Au’s Building,Ezra lane, Hollywood Rd, Central";22.282063;114.154187;1189
"In Time Bar";16;"school";"Pub";"Citadines Ashley Hongkong, 18 Ashley Rd, Tsim Sha Tsui";22.297063;114.170688;1190
"Chrono Bar";0;"school";"Bar";"11 Lan Kwai Fong, Central";22.280688;114.155688;1191
"Ophelia";244;"school";"Cocktail Bar";"Shop No41A, 1/F The Avenue, 200 Queen's Rd E,, Lee Tung St, Wan Chai";22.276188;114.172438;1192
"Djiboutii Hong Kong";95;"school";"Bar";"2 Landale St, Wan Chai";22.277313;114.169563;1193
"Tiffany's New York Bar";37;"school";"Bar";"70 Mody Rd, Tsim Sha Tsui East";22.299313;114.179313;1194
"Red Lips Bar";11;"school";"Bar";"G/F (Rear Port.), 1a Lock Road, Tsim Sha Tsui, Kowloon, Tsim Sha Tsui";22.296563;114.171438;1195
"Tosca / The Lounge & Bar / Cafe 103";1;"school";"Bar & Grill";"West Kowloon, 尖沙咀柯士甸道西1號 香港麗思卡爾頓酒店 102樓 (B部份) 及103樓 (A部份)";22.302938;114.159438;1196
"Champs Bar";81;"school";"Bar";"Wan Chai, 灣仔灣仔道209-219號銅鑼灣利景酒店地庫1樓";22.277813;114.179188;1197
"Tascar Bar";5;"school";"Bar";"348 Nathan Rd, Yau Ma Tei";22.307313;114.172063;1198
"The Nest Restaurant & Bar 雀巢餐廳酒吧";64;"school";"Bar";"G/F, Lee Shing Mansion, No 43, 43A & 43B Jordan Road 11-19 Wai Ching Street, Yau Ma Tei";22.305938;114.167562;1199
"AK's bar + lounge";9;"school";"Sports Bar";"238 Jaffe Rd, Wan Chai";22.278812;114.176437;1200
"WTF";91;"school";"Bar";"10 Morrison Hill Rd, Causeway Bay";22.277563;114.179813;1201
"Ham and Sherry";134;"school";"Spanish restaurant";"1-7 Ship St, Wan Chai";22.276438;114.170813;1202
"AER Bar Hong Kong";1;"school";"Middle Eastern restaurant";"G/F, 兰桂坊, 17 Wing Wah Ln, Central";22.281062;114.155188;1203
"KonFusion Restaurant and Bar";62;"school";"Restaurant";"Lai Yan Lau, Queen's Rd W, Sheung Wan";22.286563;114.147562;1204
"Funky Monkey";67;"school";"Bar";"17 Wai Ching St, Jordan";22.306188;114.167813;1205
"Soul Bar & Lounge";13;"school";"Bar";"Tsim Sha Tsui, 尖沙咀亞士厘道23-25號雅仕利中心9樓";22.297188;114.170313;1206
"Aqua Spirit";34;"school";"Bar";"Peking Rd, Tsim Sha Tsui";22.296062;114.169688;1207
"Dusk till Dawn Bar";179;"school";"Restaurant";"76 Jaffe Rd, Wan Chai";22.278563;114.170938;1208
"Ciacoe Italian Wine Bar";28;"school";"Wine Bar";"1 Moon St, Wan Chai";22.276438;114.168438;1209
"Vesper Bar";32;"school";"Bar";"10th floor, 1 Knutsford Terrace, Tsim Sha Tsui";22.301187;114.173188;1210
"Champagne Bar at Grand Hyatt Hong Kong";5;"school";"Bar";"Lobby Level, Grand Hyatt Hong Kong, 1 Harbour Road, Wan Chai";22.281313;114.172063;1211
"Typhoon";101;"school";"Bar";"39 號 地下, 37 Lockhart Rd, Wan Chai";22.278313;114.170188;1213
"Times Champagne Bar n Restaurant";18;"school";"Bar";"353 Lockhart Rd, Causeway Bay";22.279562;114.178937;1214
"Tapas Bar at Kowloon Shangri-La";170;"school";"Tapas Bar";"64 Mody Rd, Tsim Sha Tsui East";22.297063;114.177313;1215
"UFO Bar";5;"school";"Bar";"Tsim Sha Tsui, 尖沙咀赫德道11號";22.297562;114.174563;1216
"Dickens Bar (inside The Excelsior)";243;"school";"Restaurant";"281 Gloucester Rd, Causeway Bay";22.281938;114.184438;1217
"Sky Lounge";45;"school";"Lounge";"20 Nathan Rd, Tsim Sha Tsui";22.295312;114.172938;1218
"Butler";153;"school";"Bar";"30 Mody Rd, Tsim Sha Tsui";22.297063;114.174563;1219
"Santé Wine Bar";12;"school";"Wine Bar";"4 Ship St, Wan Chai";22.275938;114.170938;1220
"Big Apple (Bar + Live Band)";2;"school";"Bar";"38, 32 Mody Rd, Tsim Sha Tsui";22.297188;114.174813;1221
"Hex Bar & Billiards";18;"school";"Bar";"Causeway Bay, Yiu Wa St, 38號26/F, Zing, Causeway Bay Bigfoot Centre";22.277313;114.181688;1222
"The Old Monk Place";65;"school";"Bar";"The Hart, 4 Hart Ave, Tsim Sha Tsui";22.297938;114.174687;1223
"V bar & lounge";1;"school";"Restaurant";"Tsim Sha Tsui, G/F, 71 Mody Road";22.298937;114.178063;1224
"Detour";56;"school";"Coffee shop";"G/F, Shop A, 35-37 First Street, Sai Ying Pun";22.286563;114.142812;1225
"J's Bar Bistro";25;"school";"Bar";"號 帝 苑 酒店 2 樓, 69 Mody Rd, Tsim Sha Tsui";22.298563;114.177687;1226
"Bar Pacific (Shop 31)";14;"school";"Bar";"Aberdeen, Aberdeen Main Rd, 238號G/F., Jadewater";22.248437;114.152313;1227
"Devil Club (Member Bar)";4;"school";"Bar";"Wan Chai, Gloucester Rd, 229號14 樓";22.280437;114.180187;1228
"The Hair of the dog Bar & Restaurant狗毛3";76;"school";"Bar";"22 Minden Ave, Tsim Sha Tsui";22.296687;114.174813;1229
"M1 Bar";34;"school";"Bar";"Tsim Sha Tsui, 金巴利道80號地下上層,地下及地庫";22.302062;114.175563;1230
"FATT'S PLACE";133;"school";"Bar";"2 Hart Ave, Tsim Sha Tsui";22.298187;114.174438;1231
"The Trafalgar Brewing Company";172;"school";"Western restaurant";"Wan Chai, Harbour Rd, 28號Shop 10, Brim 28, 1/F,";22.280437;114.176313;1232
"Peak Bar";134;"school";"Continental restaurant";"9-13 Shelley St, Central";22.281688;114.152813;1233
"SLOW Bar";5;"school";"Bar";"10號12樓, Observatory Ct, Tsim Sha Tsui";22.301813;114.174813;1234
"The Italian Club Wine Bar Steak House Pizza Gourmet";56;"school";"Italian restaurant";"Winly Building, Elgin St, Central";22.283063;114.152437;1235
"Sevva";376;"school";"Fusion restaurant";"PRINCES BUILDING, 10 Chater Rd, Central";22.281062;114.159313;1236
"Dacha Restaurant & Bar";121;"school";"Russian restaurant";"Central, Hollywood Rd, 38-40號G/F, Wing On Building";22.282188;114.153188;1237
"al porto";0;"school";"Bar";"Ocean Terminal, Tsim Sha Tsui";22.296062;114.168438;1238
"Butler - The Japanese Whisky Bar";0;"school";"Bar";"30 Mody Rd, Tsim Sha Tsui";22.296812;114.174563;1239
