"name";"reviewNum";"searchKey";"givenKey";"address";"latitude";"longitude";"id"
"Yaumatei Police Station";0;"Police office";"Sheriff's Department";"3 Yau Cheung Rd, Yau Ma Tei";22.310187;114.165438;8505
"Airport Police Station";13;"Police office";"Police Station";"8 Catering Rd W, Chek Lap Kok";22.302563;113.932188;8507
"Tin Shui Wai Police Station";8;"Police office";"Police department";"11 Tin Yiu Rd, Tin Shui Wai";22.449937;114.002312;8508
"Tai Po Police Station";14;"Police office";"Police Station";"4 On Po Ln, Tai Po";22.452187;114.173188;8509
"Kwai Chung Police Station";8;"Police office";"Police department";"999 Kwai Chung Rd, Kwai Chung";22.356937;114.129687;8510
"Sau Mau Ping Police Station";5;"Police office";"Sheriff's Department";"200 Hong Ning Rd, Sau Mau Ping";22.321563;114.224562;8511
"Peak Police Station";6;"Police office";"Police Station";"92 Peak Rd, The Peak";22.264313;114.155188;8512
"Mongkok Police Station";47;"Police office";"Police Station";"142 Prince Edward Rd W, Prince Edward";22.324312;114.169063;8513
"Kowloon City Police Station";1;"Police office";"Police Station";"202 Argyle St, Ma Tau Wai";22.324438;114.185313;8514
"Cheung Chau Police Station";3;"Police office";"Police Station";"4 Police Station Path, Cheung Chau";22.208187;114.030562;8515
"Sha Tin Police Station";15;"Police office";"Police Station";"1 Wo Che St, Sha Tin";22.386938;114.192563;8516
"Harbour Police";6;"Police office";"Police Station";"Aldrich Bay, 太康街42號";22.285813;114.224688;8517
"Tuen Mun Police Station";12;"Police office";"Police Station";"100 Pui To Rd, Tuen Mun";22.394813;113.971938;8518
"Traffic Kowloon West Operational Base";9;"Police office";"Traffic Police Station";"Hung Hom, Wai Wan Ln, 8號";22.307438;114.189563;8519
"Tin Sum Police Station";17;"Police office";"Police Station";"2號 Hin Keng St, 沙田";22.366062;114.175563;8520
"New Territories South Traffic Headquarters";14;"Police office";"Police Station";"地下, New Territories South Regional Police Headquarters, 8號 Shing Mun Rd, Tsuen Wan";22.371063;114.122563;8521
"Marine Police Small Boat Police Station";3;"Police office";"Police Station";"Ngong Shung Rd, Stonecutters Island";22.324563;114.141813;8522
"Marine Police Port District Headquarters & Marine Police South Police Station";1;"Police office";"Police Station";"28 Shum Wan Rd, Wong Chuk Hang";22.242813;114.163937;8523
"Lantau South (Mui Wo) Police Station";2;"Police office";"Police Station";"1 Fu Kong Shan, Mui Wo";22.264938;113.999563;8524
"Lei Muk Shue Detective Training Centre";1;"Police office";"Police department";"Sheung Kwai Chung Vehicle Examination Centre, Wo Yi Hop Rd, Kwai Chung";22.375313;114.136563;8525
"Lamma Island Police Post";2;"Police office";"Police Station";"Lamma Island";22.224562;114.110312;8526
"Marine Police Outer Waters District Headquarters and Marine Police North Police Station";11;"Police office";"Police Station";"Kiu Ha Rd, Fo Tan Sha Tin";22.410438;114.213812;8527
"Marine Police East Police Station";5;"Police office";"Police Station";"1 Wa Yung Rd, Sai Kung";22.375438;114.274437;8528
"Shek O Police Post";0;"Police office";"Police Station";"Shek O";22.234937;114.249438;8529
"大館";1;"Police office";"Police Station";"Central";22.281812;114.154187;8530
"Certificate of No Criminal Conviction Office";2;"Police office";"Government office";"14/F, Arsenal House, Police Headquarters, 1 Arsenal Street, Wan Chai, Hong Kong, Wan Chai";22.279188;114.168188;8531
"Sok Kwu Wan Police Post";2;"Police office";"Police Station";"Sok Kwu Wan Second St, Lamma Island";22.205438;114.131563;8532
"Ping Chau Police Post";1;"Police office";"Police Station";"2B Peng Chau Wing Hing St, Peng Chau";22.284313;114.038563;8533
"鰂魚涌警察車輛扣留中心";1;"Police office";"Traffic Police Station";"Quarry Bay";22.289063;114.213187;8534
"Pat Heung Police Station";4;"Police office";"Police Station";"Kam Tin Rd, Shek Kong";22.441313;114.089437;8535
"Discovery Bay Police Post";0;"Police office";"Police Station";"Discovery Bay";22.296563;114.017187;8536
"Nanyuan Police Station";1;"Police office";"Police department";"China, Guangdong, Shenzhen, Futian, Closed Area, 滨河大道辅路 邮政编码: 518031";22.534187;114.091938;8537
"Railway Police District Headquarters";1;"Police office";"Police Station";"2 Siu Yip St, Kowloon Bay";22.320562;114.212688;8538
"Yuen Long Police Station";17;"Police office";"Police department";"246 Castle Peak Road (Yuen Long), Yuen Long";22.443938;114.022938;8539
"Lok Ma Chau Police Station";3;"Police office";"Police Station";"100 Lok Ma Chau Rd, Lok Ma Chau";22.511438;114.080312;8540
"Tai Hing Operational Base";4;"Police office";"Police department";"80 Tsun Wen Rd, Tuen Mun";22.408437;113.969812;8541
"Marine Police Tai Lam Station 水警大欖涌基地";3;"Police office";"Police department";"Tuen Mun, 大欖湧青山公路";22.363438;114.011563;8542
"Ta Kwu Ling Police Station";2;"Police office";"Police Station";"Ping Che Rd, Ta Kwu Ling";22.540812;114.148688;8543
"Fuqiang Police Station";2;"Police office";"Police department";"Lok Ma Chau, China";22.515688;114.074563;8544
"Sha Tau Kok Police Station";3;"Police office";"Police Station";"Sha Tau Kok Road (Shek Chung Au), Sha Tau Kok";22.537563;114.211188;8545
"North Point Police Report Room";6;"Police office";"Sheriff's Department";"343 Java Rd, Tsat Tsz Mui";22.292063;114.209063;8546
"Binhe Community Police Affairs Office";0;"Police office";"Police department";"3099 Binhe Ave, Closed Area, China";22.530063;114.083813;8547
"Lok Ma Chau Sub-Route Port Police Report Centre";3;"Police office";"Police Station";"落馬洲邊界道路落馬洲站大樓第一層, Mai Po";22.515063;114.065937;8548
"Tak Yuet Lau Police Post";17;"Police office";"Police Station";"Lo Wu";22.528438;114.111562;8549
"Liantang Police Station";0;"Police office";"Police department";"China, Guangdong, Shenzhen, Luohu, Ta Kwu Ling, 罗沙路";22.557688;114.161188;8550
"大館中區警察服務中心 Tai Kwun Police Services Centre";1;"Police office";"Sheriff's Department";"Central, Hollywood Rd, 10號大館1座地下二層01LG205鋪";22.281812;114.154187;8552
"Kai Tak Cruise Terminal Police Reporting Centre";1;"Police office";"Sheriff's Department";"2/F, Kai Tak Cruise Terminal, 33 Shing Fung Road, Kowloon, Kai Tak";22.306438;114.212813;8553
"Police Licensing Office Police Headquarters";3;"Police office";"Point of interest";"12/F, 1 Arsenal Street, Wanchai, HK, Wan Chai";22.279188;114.168188;8554
"九龍灣車輛扣留及檢驗中心";3;"Police office";"Sheriff's Department";"Kowloon Bay, Sheung Yee Rd, 23 號";22.318813;114.208688;8555
"Western District Police Station";3;"Police office";"Bus Station";"Sai Wan";22.287938;114.140437;8556
"Hang Seng Bank ATM - MTR Hong Kong Station";0;"ATM";"ATM";"Central, 8 Finance Street";22.284688;114.158188;8605
"Hang Seng Bank ATM - MTR Central Station Alexandra House";1;"ATM";"ATM";"16 Chater Rd, Central";22.281438;114.158688;8614
"HK Bitcoin ATM Central Shop";16;"ATM";"ATM";"Shop 19, 1/F, Shing Lee Shopping Arcade, 6 Wing Kut St, Central";22.284812;114.153813;8619
"香港東亞銀行堅道分行ATM提款機";1;"ATM";"ATM";"Central, 堅道63號";22.281187;114.152313;8620
"中國工商銀行(亞洲)皇后大道中分行自動櫃員機";0;"ATM";"ATM";"Icbc Tower, Queen's Road Central, Central";22.283813;114.154438;8622
"中國工商銀行(亞洲)嘉諾撒醫院自動櫃員機";0;"ATM";"ATM";"舊山頂道一號嘉諾撒醫院地下, Mid-level";22.277313;114.153813;8632
"中國銀行（香港）ATM取款機（萬興大廈）";1;"ATM";"ATM";"Central";22.283437;114.155313;8637
"Bank of China ATM";0;"ATM";"ATM";"High West, Pok Fu Lam Rd, 102號號 Queen Mary Hospital Main Block";22.270313;114.130938;8647
"ICBC (Asia) ATM - Caine Road";0;"ATM";"ATM";"22 Caine Rd, Mid-level";22.280188;114.153813;8650
"HSBC ATM ifc Mall";2;"ATM";"ATM";"1105A-C, IFC Mall, 8 Finance St, Central";22.284812;114.159438;8651
"永隆銀行大廈";1;"ATM";"ATM";"Central, 德輔道中45號";22.283312;114.156938;8652
"中國銀行（香港）ATM取款機";0;"ATM";"ATM";"The Peak, 山頂道128山頂凌霄閣3層203";22.271188;114.149688;8655
"Hang Seng Bank ATM - MTR Central Station Worldwide House";1;"ATM";"ATM";"MTR Central Station, Central";22.282687;114.157813;8658
"東亞銀行自動櫃員機";2;"ATM";"ATM";"Central, Connaught Pl, 2號一 樓 General Post Office";22.283563;114.159313;8659
"花旗銀行(櫃員機)";3;"ATM";"ATM";"3 Garden Rd, Central";22.278688;114.160937;8664
"東亞銀行(櫃員機)";1;"ATM";"ATM";"Wan Chai, 告士打道56號";22.279063;114.171062;8666
"Hang Seng Bank ATM - MTR Central Station Jackson Road";1;"ATM";"ATM";"MTR Central Jackson Road Station, Central";22.281187;114.160438;8668
"Hang Seng Bank ATM - MTR Austin Station";2;"ATM";"ATM";"MTR Austin Station, Tsim Sha Tsui";22.303813;114.166812;8669
"Hang Seng Bank ATM - MTR Wan Chai Station";1;"ATM";"ATM";"MTR Wan Chai Station, Wan Chai";22.277688;114.173313;8674
"Hang Seng Bank ATM - MTR Jordan Station";2;"ATM";"ATM";"243 Nathan Rd, Yau Ma Tei";22.305188;114.171438;8675
"Hang Seng Bank ATM - MTR East Tsim Sha Tsui Station";0;"ATM";"ATM";"Tsim Sha Tsui, MTR East Tsimshatsui Station, M2";22.295312;114.174563;8676
"Hang Seng Bank ATM - MTR Kowloon Station";2;"ATM";"ATM";"MTR Kowloon Bay Station, Kowloon";22.304312;114.161437;8678
"Hang Seng Bank ATM - MTR Admiralty Station";3;"ATM";"ATM";"MTR Admiralty Station, Admiralty";22.279438;114.164562;8680
"Hang Seng Bank ATM - Central Government Offices";0;"ATM";"ATM";"Area B, 1/F, Central Government Offices 2 Tim Mei Avenue, Admiralty, Admiralty";22.280563;114.165313;8681
"Hang Seng Bank ATM - United Centre Automated Banking Centre";0;"ATM";"ATM";"Shop 2023, United Centre, Queensway, Admiralty";22.278688;114.165313;8686
"Hang Seng Bank ATM - Ivy Street";7;"ATM";"ATM";"Tai Kok Tsui, Shop No. 1, G/F,Tai Shing Building70-86 Ivy Street";22.321563;114.161313;8691
"China Construction ATM";4;"ATM";"ATM";"Tsim Sha Tsui, 堪富利士道3";22.298312;114.172812;8692
"Bank of China (Hong Kong) ATM";0;"ATM";"ATM";"Tsim Sha Tsui, 廣東道33號UG42C";22.300813;114.167437;8700
"中國建設銀行ATM提款機（金馬倫道）";0;"ATM";"ATM";"Tsim Sha Tsui";22.299313;114.175188;8705
"Hang Seng Bank ATM - MOKO";0;"ATM";"ATM";"Shop 146A Level, MOKO, Mong Kok";22.323313;114.172187;8706
"永隆銀行ATM";0;"ATM";"ATM";"Jordan, 吳松街123";22.305563;114.170063;8711
"創興銀行(櫃員機)";0;"ATM";"ATM";"Mong Kok, 彌敦道591號";22.315938;114.169937;8716
"HK Bitcoin ATM Mong Kok Shop";26;"ATM";"ATM";"Shop 322, 3/F, President Commercial Centre, 608 Mongkok, Hong Kong, Nathan Rd, Mong Kok";22.316563;114.170188;8719
"BOC ATM";1;"ATM";"ATM";"4-24 Tung Choi Street (Ladies' Market), Mong Kok";22.317687;114.171062;8720
"星展銀行ATM";0;"ATM";"ATM";"Wan Chai, 皇后大道東228";22.274688;114.172812;8721
"Hang Seng Bank ATM - Hennessy Road Automated Banking Centre";1;"ATM";"ATM";"388 Hennessy Rd, Wan Chai";22.278563;114.179688;8727
"Hang Seng Bank ATM - Hong Kong West Kowloon Station";0;"ATM";"ATM";"MTR Kowloon Station B2, Central Kowloon Rte, Tsim Sha Tsui";22.304937;114.165062;8728
"大新銀行ATM";0;"ATM";"ATM";"Tsim Sha Tsui";22.297813;114.172563;8733
"Jetco - Citibank Nathan Road Branch";4;"ATM";"ATM";"72 Nathan Rd, Tsim Sha Tsui";22.298063;114.172312;8738
"香港大新銀行（莊士敦路）";1;"ATM";"ATM";"Wan Chai, 荘士敦道164";22.276563;114.174563;8739
"ICBC (Asia) ATM";0;"ATM";"ATM";"542 Nathan Rd, Yau Ma Tei";22.313688;114.170688;8740
"Jetco - Standard Chartered Bank Tsimshatsui East Branch";1;"ATM";"ATM";"14 Science Museum Rd, Tsim Sha Tsui East";22.300313;114.178438;8741
"Nanyang Commercial Bank Jordan Road Branch";1;"ATM";"Bank";"20 Jordan Rd, Jordan";22.305063;114.170938;8743
"中國建設銀行(櫃員機)";1;"ATM";"ATM";"51 Jardine's Bazaar, Causeway Bay";22.279313;114.185437;8745
"匯豐ATM機";0;"ATM";"ATM";"Genius Court, 號 地下, 18 Fuk Lo Tsun Rd, Kowloon City";22.328438;114.187812;8750
"Back of China ATM";0;"ATM";"ATM";"Fu Cheong Shopping Centre, 19 Sai Chuen Rd, Sham Shui Po";22.327312;114.155063;8752
"Hang Seng Bank ATM - MTR South Horizons Station";0;"ATM";"ATM";"MTR South Horizons Station, Ap Lei Chau";22.242938;114.148688;8753
"Chong Hing Bank ATM";0;"ATM";"ATM";"139 Lai Chi Kok Rd, Sham Shui Po";22.325438;114.164313;8754
"Jetco - Citibank North Point Branch";1;"ATM";"ATM";"250 King's Rd, North Point";22.288687;114.194313;8756
"ICBC ATM";0;"ATM";"ATM";"Tin Hau, 電氣道113號";22.285438;114.191562;8760
"Citic Bank International Hung Hom Branch";2;"ATM";"ATM";"61-63 Wuhu St, Hung Hom";22.306688;114.186687;8762
"Jetco - Fubon Bank Hung Hom Branch";0;"ATM";"ATM";"13 Tak Man St, Hung Hom";22.306563;114.187563;8763
"Hang Seng Bank ATM - MTR Ocean Park Station";0;"ATM";"ATM";"MTR Ocean Park Station - Construction Site, Wong Chuk Hang";22.248688;114.174563;8764
"Wing Hang Bank Fortress Hill Branch";0;"ATM";"ATM";"318-328 King's Rd, North Point";22.290188;114.196312;8768
"Hang Seng Bank ATM - MTR Mei Foo Station";4;"ATM";"ATM";"MTR Mei Foo Station, Lai Chi Kok";22.337687;114.137563;8770
"Nanyang Commercial Bank Hunghom Branch";3;"ATM";"Bank";"69A Wuhu St, Hung Hom";22.306813;114.186563;8772
"ICBC (Asia) ATM-St. Paul Hospital";0;"ATM";"ATM";"Causeway Bay, 東院道2號聖保祿醫院";22.278187;114.188562;8774
"創興銀行ATM";1;"ATM";"ATM";"Cheung Sha Wan";22.337563;114.157438;8775
"Punlic Bank ATM";1;"ATM";"ATM";"Hok Yuen";22.309813;114.187688;8778
"DBS ATM - MTR Kowloon Tong Station";1;"ATM";"ATM";"Kowloon Tong, 港鐡九龍塘站東鐡線下行月台KOT ATM 29";22.337188;114.176063;8782
"渣打銀行ATM";0;"ATM";"ATM";"顯 徑 邨 顯 徑 商場 地下 B 翼, Tai Wai";22.363062;114.171187;8785
"Genesis Block Office & ATM (BTC/ETH/BCH)";7;"ATM";"Financial Institution";"Wan Chai, Hennessy Rd, 269 - 273號Stewart RoadEntrance at1/F";22.278187;114.176938;8787
"恒生銀行自動櫃員機";0;"ATM";"ATM";"葵 興 路 102 號 葵 興 港 鐵 站 KWH ABC 2 舖, Kwai Chung";22.363938;114.131188;8788
"渣打銀行自動櫃員機";2;"ATM";"ATM";"Hin Keng Shopping Centre, 69 Che Kung Miu Rd, Tai Wai";22.363062;114.171438;8790
"ICBC";0;"ATM";"ATM";"Panda Place, G/F, G38, Tsuen Wan";22.368688;114.120438;8793
"Standard Chartered Exchange Square Branch";9;"ATM";"Bank";"The Forum Exchange Square, 8 Connaught Pl, Central";22.283688;114.158313;8795
"富邦銀行(櫃員機)";0;"ATM";"ATM";"Chai Wan";22.266063;114.234313;8799
"Fubon Bank";2;"ATM";"Bank";"Mei Foo Sun Chuen, 萬事達廣場";22.338063;114.139312;8801
"DBS Bank - TsimShaTsui Branch";17;"ATM";"Bank";"Manson House, G/F – 1 f, 74-78 Nathan Rd, Tsim Sha Tsui";22.298937;114.174313;8803
"星展銀行-統一中心分行";1;"ATM";"Bank";"United Centre, 號 統一 中心 1 樓 1015-1018 號 舖 及 2 樓 2032-2034 號 舖, 95 Queensway, Admiralty";22.278563;114.165313;8805
"Dah Sing Bank Central Branch";1;"ATM";"Bank";"World Wide House, Shop A, G/F, 19 Des Voeux Rd Central, Central";22.282188;114.157813;8806
"星展銀行沙田廣場分行";1;"ATM";"ATM";"Sha Tin, 沙田正街21～27";22.383438;114.189812;8807
"Chase Bank ATM";1;"ATM";"Point of interest";"Cyberport Arcade, Main Entrance, Telegraph Bay";22.260813;114.129813;8809
"Jetco ATM";7;"ATM";"ATM";"Lantau Island";22.331938;114.029188;8814
"中銀自動櫃員機";0;"ATM";"ATM";"Corporation Park, 11 On Lai St, Sha Tin";22.387938;114.208563;8818
"OCBC Bank";1;"ATM";"Bank";"Nathan Rd, Yau Ma Tei";22.305563;114.171813;8820
"滙豐油麻地卓越理財中心";2;"ATM";"Bank";"Bell House, Nathan Rd, Yau Ma Tei";22.313062;114.170437;8822
"中國銀行 自動櫃員機";0;"ATM";"ATM";"Kam Fung Court Block J Kam Lan House, 號, Sai Sha Rd, Ma On Shan";22.421812;114.226437;8823
"Standard Chartered ATM";0;"ATM";"ATM";"L2 Sun Tuen Mun Shopping Centre, Tuen Mun";22.381188;113.965063;8826
"Oversea-Chinese Banking Corporation Ltd.";0;"ATM";"Corporate office";"Central, 香港中環皇后大道中9號9樓";22.280313;114.158313;8828
"ATM ICBC";0;"ATM";"ATM";"LG3/ Lee On Shopping Centre next to McDonald’s, 23 Sha On St, Ma On Shan";22.426688;114.241063;8830
"Hang Seng Bank ATM - MTR Asiaworld Expo Station";0;"ATM";"ATM";"22.321812, 113.941223, MTR, Asiaworld Expo Station, Chek Lap Kok";22.321813;113.941188;8831
"Hang Seng Bank ATM - Regal Airport Hotel";1;"ATM";"ATM";"Chek Lap Kok, 2/F, Regal Airport Hotel";22.318938;113.934188;8832
"Jetco - Fubon Bank Tuen Mun Branch";1;"ATM";"ATM";"15-45 Kai Man Path, San Hui";22.396313;113.975062;8833
"CITIC Ka Wah Bank ATM";0;"ATM";"ATM";"Yuen Long, 青山道143～145";22.444688;114.027563;8834
"永隆銀行 銀通";1;"ATM";"ATM";"37 Yuen Long On Ning Rd, Yuen Long";22.445938;114.028438;8839
"Wing Hang Bank Hunghom Branch";1;"ATM";"Bank";"104 Ma Tau Wai Rd, Hok Yuen";22.310313;114.187438;8845
"Jetco - Fubon Bank Yuen Long Branch";1;"ATM";"Bank";"Yuen Long, Kau Yuk Rd, 9號地下 Hing Fat Building";22.442813;114.027437;8847
"Postal Savings Bank of China ATM";0;"ATM";"ATM";"9 Jiangbei Rd, Man Kam To, China";22.536688;114.124187;8849
"Bank of China (Hong Kong) New Town Plaza Branch";9;"ATM";"Bank";"Sha Tin";22.382813;114.188562;8854
"NCR";0;"ATM";"Corporate office";"1 Matheson St, Causeway Bay";22.278187;114.182313;8857
"恆生銀行ATM";0;"ATM";"ATM";"號, 77 Tin Shui Rd, Tin Shui Wai";22.468562;113.998938;8858
"Resona Bank, Limited";0;"ATM";"Point of interest";"Mei Foo Sun Chuen, 美孚新邨五期蘭秀道20號";22.338313;114.139063;8860
"ATM International Limited";1;"ATM";"Point of interest";"Sha Tin, 偉達中心";22.391438;114.208188;8864
"Union Bank of India";2;"ATM";"Point of interest";"Central, 香港中環皇后大道中9號1903-1904室";22.280313;114.158313;8865
"GULEN TECHNOLOGY CO.,LIMITED";0;"ATM";"Equipment supplier";"Tsuen Wan, 海盛路9號有線電視大樓";22.372562;114.107437;8867
"Wincor Nixdorf (Hong Kong) Ltd";2;"ATM";"Corporate office";"Quarry Bay, 香港鰂魚涌英皇道979號常盛大廈";22.287313;114.210438;8868
"HSBC Yuen Long branch";2;"ATM";"Bank";"HSBC Building Yuen Long, Unit 804, /F.,, Castle Peak Road (Yuen Long), Shap Pat Heung";22.444313;114.027563;8869
"Guardforce Group";18;"ATM";"Security service";"1/F, Guardforce Center, 3 Hok Yuen Street East, Hung Hom";22.310937;114.190812;8871
"AEON Credit Service, Tai Po Branch";0;"ATM";"Bank";"Tai Po Plaza Block 5 Yee Sing Court, Unit 3 on Level 1 T, On Tai Rd, Tai Po";22.453313;114.169937;8873
"Postal Savings Bank of China";0;"ATM";"Bank";"9 Jiangbei Rd, Man Kam To, China";22.536563;114.124312;8874
"Shell";56;"Gas station";"Gas Station";"555 Victoria Rd, Pok Fu Lam";22.262188;114.133063;8876
"Sinopec Sandy Bay Gap";1;"Gas station";"Gas Station";"80 Pok Fu Lam Rd, Sandy Bay Gap";22.282063;114.132687;8877
"PetroChina Sandy Bay Gap";17;"Gas station";"Gas Station";"Pok Fu Lam Rd, Sandy Bay Gap";22.281688;114.132438;8878
"China Petrochemical Water Street Special Refilling Station";25;"Gas station";"Gas Station";"Water St, Sai Ying Pun";22.288813;114.138562;8879
"中石化 石油氣站 SINOPEC";0;"Gas station";"Gas Station";"9號 Fung Mat Rd, Sheung Wan";22.288687;114.138687;8880
"Caltex Gas Station Pok Fu Lam";13;"Gas station";"Gas Station";"Queen Mary Hospital Block K, Pok Fu Lam Rd, Pok Fu Lam";22.275063;114.129938;8881
"Sinopec Petrol Station";33;"Gas station";"Gas Station";"61號 Victoria Rd, Kennedy Town";22.280938;114.120562;8882
"中石化油站";3;"Gas station";"Gas Station";"Belgravia, Macdonnell Rd, Mid-level";22.275938;114.155938;8883
"Esso Wan Chai";25;"Gas station";"Gas Station";"1 駱克道號, Wan Chai";22.278563;114.168938;8885
"Sinopec";21;"Gas station";"Gas Station";"9A Kennedy Rd, Mid-level";22.275313;114.167437;8886
"Sinopec The Peak";22;"Gas station";"Gas Station";"Peak Rd, The Peak";22.268562;114.163063;8887
"Caltex Wan Chai";47;"Gas station";"Gas Station";"Hennessy Rd, Wan Chai";22.277813;114.176313;8889
"Esso Mong Kok";47;"Gas station";"Gas Station";"15號 Mong Kok Rd, Mong Kok";22.320313;114.166438;8890
"Sinopec Causeway Bay";19;"Gas station";"Gas Station";"35號 Canal Rd E, Causeway Bay";22.277188;114.181312;8891
"Esso Hung Hom";69;"Gas station";"Gas Station";"165, 171 Wuhu St, Hung Hom";22.308188;114.184188;8892
"Esso";13;"Gas station";"Gas Station";"82號 Waterloo Rd, Ho Man Tin";22.318563;114.175812;8895
"Esso Wong Chuk Hang";25;"Gas station";"Gas Station";"66 Wong Chuk Hang Rd, Aberdeen";22.249688;114.169187;8896
"埃索加油站";19;"Gas station";"Gas Station";"3 Wong Chuk Hang Rd, Aberdeen";22.248813;114.161938;8897
"PetroChina Aberdeen";22;"Gas station";"Gas Station";"30 Tung Sing Rd, Aberdeen";22.249313;114.155438;8898
"ECO LPG Filling Station";59;"Gas station";"Gas Station";"Hau Cheung St, Yau Ma Tei";22.311313;114.165938;8899
"Sinopec Prince Edward";15;"Gas station";"Gas Station";"187A號 Prince Edward Rd W, Mong Kok";22.324438;114.172063;8901
"Esso Gas Station 百老匯街油站";23;"Gas station";"Gas Station";"Mei Foo Sun Chuen, Broadway, 94‐132號美孚新邨二";22.335313;114.141687;8902
"Esso成和道油站";15;"Gas station";"Gas Station";"50 Sing Woo Rd, Happy Valley";22.267313;114.187063;8904
"Caltex Whampoa";40;"Gas station";"Gas Station";"Tai Wan Rd, Hung Hom";22.308063;114.188063;8911
"Esso 青山道油站";29;"Gas station";"Gas Station";"530號, 528 Castle Peak Rd, Cheung Sha Wan";22.339563;114.151312;8912
"Esso Nassau Street, Mei Foo Sun Chuen";33;"Gas station";"Gas Station";"Mei Foo Sun Chuen";22.338313;114.140563;8913
"Caltex Tai Hang Tung";21;"Gas station";"Gas Station";"15 Tai Hang Tung Rd, Sham Shui Po";22.327937;114.171938;8918
"Gas Station";3;"Gas station";"Gas Station";"Cheung Sha Wan, 青山道";22.339563;114.151312;8919
"Petro China";49;"Gas station";"Gas Station";"Cheung Sha Wan, Lai Chi Kok Rd, 808號地下 Goodluck Industrial Centre";22.336313;114.149813;8920
"Esso Wong Nai Chung Gap Road";32;"Gas station";"Gas Station";"Wong Nai Chung Gap Road, OPPOSITE TO HONG KONG TENNIS CENTRE, Wan Chai";22.259188;114.192062;8922
"Sinopec Macdonnell Road";1;"Gas station";"Gas Station";"6 Macdonnell Rd, Mid-level";22.275938;114.155938;8923
"PetroChina Jardine's Lookout";29;"Gas station";"Gas Station";"137 Tai Hang Rd, Jardine's Lookout";22.270687;114.191437;8924
"Esso Kowloon City";37;"Gas station";"Gas Station";"594 Prince Edward Rd E, Kowloon City";22.331687;114.195062;8925
"Esso Tsing Yi South";28;"Gas station";"Gas Station";"15 Tsing Yi Rd, Tsing Yi";22.343687;114.108562;8926
"加德士 成和道站 Sing Woo Rd";5;"Gas station";"Gas Station";"30 Sing Woo Rd, Happy Valley";22.267563;114.186812;8928
"Esso Kwai Chung";24;"Gas station";"Gas Station";"99 Castle Peak Rd, Kwai Chung";22.350312;114.132813;8929
"Sino Pec";4;"Gas station";"Gas Station";"777 Lai Chi Kok Rd, Cheung Sha Wan";22.334062;114.153062;8931
"PetroChina";92;"Gas station";"Gas Station";"201 Waterloo Rd, Lion Rock";22.343313;114.180062;8932
"北角東方石油油站";24;"Gas station";"Gas Station";"311 Java Rd, Tsat Tsz Mui";22.292563;114.206188;8935
"Caltex Kowloon Bay";46;"Gas station";"Gas Station";"Kai Fuk Road, Kowloon Bay";22.320813;114.205437;8936
"Esso 九龍灣1油站";17;"Gas station";"Gas Station";"啟福道7號, Kowloon Bay";22.321438;114.205563;8937
"Esso Tsing Yi North";30;"Gas station";"Gas Station";"183 Tsing Yi Rd W, Tsing Yi";22.356813;114.100313;8940
"加德士";0;"Gas station";"Gas Station";"Pui Ching Rd, Ho Man Tin";22.318938;114.176063;8942
"Sinopec Quarry Bay";9;"Gas station";"Gas Station";"892號 King's Rd, Quarry Bay";22.288188;114.209813;8943
"中石化 Sinopec Kowloon Bay";111;"Gas station";"Gas Station";"16號 Wang Chin St, Kowloon Bay";22.322688;114.204187;8944
"PetroChina Cheung Sha Wan";0;"Gas station";"Gas Station";"Goodluck Industrial Centre, 808 Lai Chi Kok Rd, Cheung Sha Wan";22.336313;114.149813;8945
"Eco - Wan Chai Lpg Filling Station";14;"Gas station";"Gas Station";"Marsh Rd, Kellet Island";22.281688;114.178937;8946
"Esso Kowloon Bay";24;"Gas station";"Gas Station";"4 Kai Fuk Rd, Kowloon Bay";22.321063;114.205188;8948
"PetroChina Tsuen Wan";63;"Gas station";"Gas Station";"171 Yeung Uk Rd, Tsuen Wan";22.366313;114.119312;8949
"加德士 元州街站 Un Chau St";3;"Gas station";"Gas Station";"221號 Un Chau St, Sham Shui Po";22.335063;114.159562;8950
"Caltex Tsuen Wan";31;"Gas station";"Gas Station";"Castle Peak Rd (Tsuen Wan), Tsuen Wan";22.370437;114.125688;8952
"Esso Kwun Tong";23;"Gas station";"Gas Station";"373 Kwun Tong Rd, Kwun Tong";22.313937;114.222938;8953
"Esso 荃灣油站";5;"Gas station";"Gas Station";"739‐745 Castle Peak Rd (Tsuen Wan), Tsuen Wan";22.370188;114.125937;8954
"PetroChina Repulse Bay";22;"Gas station";"Gas Station";"S Bay Rd, Repulse Bay";22.238687;114.199438;8957
"加德士油站";2;"Gas station";"Gas Station";"15 Tai Hang Tung Rd";22.327937;114.172063;8958
"元洲街加德士油站";0;"Gas station";"Gas Station";"號, 163 Pratas St, Sham Shui Po";22.335063;114.159562;8959
"馮志偨";0;"Gas station";"Gas Station";"Aberdeen";22.248312;114.152437;8962
"中國石油";1;"Gas station";"Gas Station";"No. 107 Princess Margaret Rd, Ho Man Tin";22.310812;114.178063;8964
"Caltex Sai Wan Ho";26;"Gas station";"Gas Station";"Tai On Building, 57-87 Shau Kei Wan Rd, Shau Kei Wan";22.283312;114.222062;8966
"Esso Tai Wai";83;"Gas station";"Gas Station";"1 Chik Chuen St, Tai Wai";22.376312;114.177313;8968
"Caltex Gas";7;"Gas station";"Gas Station";"Tai PO Road, Tai Wai";22.370063;114.173188;8970
